example_id,turn_index,edit_class,edit_class_recorded,delta_mismatch,n_unrecorded_removed,n_unrecorded_added,answer_changed,modification_type
prev_ex_236,3,removal,removal,False,0,0,True,FLIP
prev_ex_236,4,removal,removal,False,0,0,True,FLIP
prev_ex_236,5,removal,removal,False,0,0,False,INVARIANT
prev_ex_236,6,removal,removal,True,1,1,True,FLIP
prev_ex_236,7,removal,removal,True,2,2,False,INVARIANT
prev_ex_241,1,removal,removal,False,0,0,True,FLIP
prev_ex_241,2,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_241,3,removal,removal,False,0,0,True,FLIP
prev_ex_241,4,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_241,5,removal,removal,False,0,0,False,INVARIANT
prev_ex_241,6,removal,removal,False,0,0,True,FLIP
prev_ex_241,7,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_260,1,removal,removal,False,0,0,True,FLIP
prev_ex_260,2,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_260,3,removal,removal,True,1,0,True,FLIP
prev_ex_260,4,removal,removal,True,8,8,False,INVARIANT
prev_ex_260,5,removal,removal,False,0,0,True,FLIP
prev_ex_260,6,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_260,7,removal,removal,False,0,0,False,INVARIANT
prev_ex_284,1,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_284,2,removal,removal,True,2,2,True,FLIP
prev_ex_284,3,removal,removal,False,0,0,False,INVARIANT
prev_ex_284,4,removal,removal,False,0,0,True,FLIP
prev_ex_284,5,removal,removal,False,0,0,False,INVARIANT
prev_ex_284,6,removal,removal,True,1,0,True,FLIP
prev_ex_284,7,removal,removal,False,0,0,True,FLIP
prev_ex_294,1,removal,removal,False,0,0,True,FLIP
prev_ex_294,2,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_294,3,removal,removal,False,0,0,False,INVARIANT
prev_ex_294,4,removal,removal,False,0,0,True,FLIP
prev_ex_294,5,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_294,6,removal,removal,False,0,0,True,FLIP
prev_ex_294,7,removal,removal,False,0,0,True,FLIP
prev_ex_302,1,removal,removal,False,0,0,False,INVARIANT
prev_ex_302,2,removal,add_only,True,1,2,False,INVARIANT
prev_ex_302,3,removal,removal,False,0,0,True,FLIP
prev_ex_302,4,removal,removal,False,0,0,True,FLIP
prev_ex_302,5,removal,removal,False,0,0,True,FLIP
prev_ex_302,6,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_302,7,removal,removal,False,0,0,True,FLIP
prev_ex_308,1,removal,add_only,True,3,1,False,INVARIANT
prev_ex_308,2,removal,add_only,True,4,6,True,FLIP
prev_ex_308,3,none,none,False,0,0,False,INVARIANT
prev_ex_308,4,removal,removal,False,0,0,False,INVARIANT
prev_ex_308,5,removal,removal,False,0,0,True,FLIP
prev_ex_308,6,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_308,7,none,add_only,True,0,0,False,INVARIANT
prev_ex_31,1,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_31,2,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_31,3,removal,removal,True,1,0,True,FLIP
prev_ex_31,4,removal,removal,True,1,0,True,FLIP
prev_ex_31,5,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_31,6,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_31,7,removal,removal,False,0,0,True,FLIP
prev_ex_314,1,removal,removal,False,0,0,False,INVARIANT
prev_ex_314,2,removal,add_only,True,1,0,False,INVARIANT
prev_ex_314,3,removal,removal,False,0,0,False,INVARIANT
prev_ex_314,4,removal,removal,True,1,1,True,FLIP
prev_ex_314,5,removal,removal,False,0,0,True,FLIP
prev_ex_314,6,removal,removal,False,0,0,True,FLIP
prev_ex_314,7,removal,removal,False,0,0,True,FLIP
prev_ex_315,1,removal,removal,False,0,0,False,INVARIANT
prev_ex_315,2,removal,add_only,True,4,2,False,INVARIANT
prev_ex_315,3,removal,add_only,True,1,1,False,INVARIANT
prev_ex_315,4,removal,removal,True,1,0,True,FLIP
prev_ex_315,5,removal,removal,False,0,0,False,INVARIANT
prev_ex_315,6,removal,removal,False,0,0,False,INVARIANT
prev_ex_315,7,removal,removal,False,0,0,True,FLIP
prev_ex_325,1,removal,removal,False,0,0,True,FLIP
prev_ex_325,2,removal,removal,False,0,0,True,FLIP
prev_ex_325,3,removal,removal,False,0,0,True,FLIP
prev_ex_325,4,removal,removal,False,0,0,True,FLIP
prev_ex_325,5,removal,removal,False,0,0,True,FLIP
prev_ex_325,6,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_325,7,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_328,1,removal,removal,False,0,0,True,FLIP
prev_ex_328,2,removal,removal,False,0,0,True,FLIP
prev_ex_328,3,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_328,4,removal,add_only,True,1,1,False,INVARIANT
prev_ex_328,5,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_328,6,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_328,7,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_329,1,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_329,2,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_329,3,removal,removal,False,0,0,True,FLIP
prev_ex_329,4,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_329,5,removal,removal,True,1,1,True,FLIP
prev_ex_329,6,removal,removal,False,0,0,True,FLIP
prev_ex_329,7,removal,removal,False,0,0,False,INVARIANT
prev_ex_352,1,none,none,False,0,0,True,UNCERTAIN
prev_ex_352,2,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_352,3,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_352,4,removal,removal,False,0,0,True,FLIP
prev_ex_352,5,removal,removal,True,1,0,True,FLIP
prev_ex_352,6,removal,removal,False,0,0,True,FLIP
prev_ex_352,7,removal,removal,False,0,0,True,FLIP
prev_ex_353,1,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_353,2,removal,removal,False,0,0,True,FLIP
prev_ex_353,3,removal,removal,False,0,0,True,FLIP
prev_ex_353,4,removal,removal,False,0,0,True,FLIP
prev_ex_353,5,removal,removal,False,0,0,True,FLIP
prev_ex_353,6,removal,removal,False,0,0,True,FLIP
prev_ex_353,7,removal,removal,False,0,0,True,FLIP
prev_ex_354,1,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_354,2,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_354,3,removal,removal,False,0,0,True,FLIP
prev_ex_354,4,removal,removal,False,0,0,True,FLIP
prev_ex_354,5,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_354,6,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_354,7,removal,removal,False,0,0,True,FLIP
prev_ex_362,1,removal,removal,False,0,0,True,FLIP
prev_ex_362,2,removal,removal,False,0,0,False,INVARIANT
prev_ex_362,3,removal,removal,False,0,0,True,FLIP
prev_ex_362,4,removal,removal,True,1,0,True,FLIP
prev_ex_362,5,removal,removal,True,2,1,False,INVARIANT
prev_ex_362,6,add_only,removal,True,0,0,True,FLIP
prev_ex_362,7,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_363,1,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_363,2,removal,removal,False,0,0,True,FLIP
prev_ex_363,3,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_363,4,removal,removal,False,0,0,True,FLIP
prev_ex_363,5,removal,add_only,True,1,0,False,INVARIANT
prev_ex_363,6,removal,removal,False,0,0,True,FLIP
prev_ex_363,7,removal,removal,False,0,0,True,FLIP
prev_ex_365,1,removal,removal,False,0,0,False,INVARIANT
prev_ex_365,2,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_365,3,removal,removal,True,2,2,False,INVARIANT
prev_ex_365,4,removal,removal,True,3,3,True,FLIP
prev_ex_365,5,removal,removal,False,0,0,True,FLIP
prev_ex_365,6,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_365,7,removal,removal,False,0,0,True,FLIP
prev_ex_368,1,removal,removal,False,0,0,True,FLIP
prev_ex_368,2,removal,removal,True,1,1,True,FLIP
prev_ex_368,3,removal,removal,False,0,0,False,INVARIANT
prev_ex_368,4,removal,removal,False,0,0,True,FLIP
prev_ex_368,5,removal,removal,False,0,0,False,INVARIANT
prev_ex_368,6,removal,removal,False,0,0,True,FLIP
prev_ex_368,7,removal,removal,False,0,0,True,FLIP
prev_ex_372,1,removal,add_only,True,1,0,False,INVARIANT
prev_ex_372,2,removal,removal,False,0,0,True,FLIP
prev_ex_372,3,removal,removal,False,0,0,True,FLIP
prev_ex_372,4,removal,add_only,True,2,0,False,INVARIANT
prev_ex_372,5,removal,removal,True,5,5,True,FLIP
prev_ex_372,6,removal,removal,True,2,2,False,INVARIANT
prev_ex_372,7,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_378,1,removal,add_only,True,3,0,False,INVARIANT
prev_ex_378,2,removal,removal,False,0,0,True,FLIP
prev_ex_378,3,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_378,4,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_378,5,removal,add_only,True,1,1,False,INVARIANT
prev_ex_378,6,removal,removal,False,0,0,True,FLIP
prev_ex_378,7,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_387,1,removal,removal,False,0,0,True,FLIP
prev_ex_387,2,removal,removal,False,0,0,False,INVARIANT
prev_ex_387,3,removal,removal,False,0,0,False,INVARIANT
prev_ex_387,4,removal,removal,False,0,0,False,INVARIANT
prev_ex_387,5,removal,removal,False,0,0,True,FLIP
prev_ex_387,6,removal,removal,False,0,0,True,FLIP
prev_ex_387,7,removal,removal,False,0,0,True,FLIP
prev_ex_396,1,removal,removal,False,0,0,False,INVARIANT
prev_ex_396,2,removal,removal,False,0,0,True,FLIP
prev_ex_396,3,removal,removal,False,0,0,True,FLIP
prev_ex_396,4,removal,removal,False,0,0,False,INVARIANT
prev_ex_396,5,removal,removal,False,0,0,False,INVARIANT
prev_ex_396,6,removal,removal,False,0,0,True,FLIP
prev_ex_396,7,removal,removal,False,0,0,True,FLIP
prev_ex_397,1,removal,removal,False,0,0,False,INVARIANT
prev_ex_397,2,removal,add_only,True,3,3,False,INVARIANT
prev_ex_397,3,removal,removal,False,0,0,True,FLIP
prev_ex_397,4,removal,removal,False,0,0,True,FLIP
prev_ex_397,5,removal,removal,False,0,0,False,INVARIANT
prev_ex_397,6,removal,removal,False,0,0,True,FLIP
prev_ex_397,7,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_406,1,removal,removal,False,0,0,True,FLIP
prev_ex_406,2,removal,removal,False,0,0,True,FLIP
prev_ex_406,3,removal,removal,False,0,0,False,INVARIANT
prev_ex_406,4,removal,removal,False,0,0,True,FLIP
prev_ex_406,5,removal,removal,False,0,0,True,FLIP
prev_ex_406,6,removal,add_only,True,1,0,False,INVARIANT
prev_ex_406,7,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_41,1,removal,removal,False,0,0,True,FLIP
prev_ex_41,2,removal,removal,False,0,0,False,INVARIANT
prev_ex_41,3,removal,removal,False,0,0,True,FLIP
prev_ex_41,4,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_41,5,removal,add_only,True,1,0,False,INVARIANT
prev_ex_41,6,removal,removal,False,0,0,True,FLIP
prev_ex_41,7,removal,removal,False,0,0,False,INVARIANT
prev_ex_420,1,removal,removal,False,0,0,False,INVARIANT
prev_ex_420,2,removal,removal,False,0,0,True,FLIP
prev_ex_420,3,removal,removal,False,0,0,True,FLIP
prev_ex_420,4,removal,removal,False,0,0,True,FLIP
prev_ex_420,5,removal,add_only,True,1,0,True,FLIP
prev_ex_420,6,removal,removal,False,0,0,False,INVARIANT
prev_ex_420,7,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_427,1,removal,removal,False,0,0,True,FLIP
prev_ex_427,2,removal,add_only,True,4,4,False,INVARIANT
prev_ex_427,3,removal,add_only,True,2,0,False,INVARIANT
prev_ex_427,4,removal,removal,False,0,0,True,FLIP
prev_ex_427,5,removal,removal,False,0,0,True,FLIP
prev_ex_427,6,none,none,False,0,0,False,INVARIANT
prev_ex_427,7,removal,add_only,True,1,0,False,INVARIANT
prev_ex_431,1,removal,add_only,True,5,6,False,INVARIANT
prev_ex_431,2,removal,removal,True,8,6,True,FLIP
prev_ex_431,3,removal,removal,False,0,0,True,FLIP
prev_ex_431,4,removal,removal,False,0,0,True,FLIP
prev_ex_431,5,removal,removal,False,0,0,True,FLIP
prev_ex_431,6,removal,none,True,1,1,True,FLIP
prev_ex_431,7,removal,removal,False,0,0,True,FLIP
prev_ex_436,1,removal,removal,False,0,0,True,FLIP
prev_ex_436,2,removal,removal,False,0,0,True,FLIP
prev_ex_436,3,removal,removal,False,0,0,False,INVARIANT
prev_ex_436,4,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_436,5,removal,removal,False,0,0,True,FLIP
prev_ex_436,6,removal,removal,False,0,0,True,FLIP
prev_ex_436,7,removal,removal,False,0,0,True,FLIP
prev_ex_447,1,removal,add_only,True,4,0,False,INVARIANT
prev_ex_447,2,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_447,3,removal,removal,False,0,0,True,FLIP
prev_ex_447,4,removal,removal,False,0,0,False,INVARIANT
prev_ex_447,5,removal,add_only,True,4,3,False,INVARIANT
prev_ex_447,6,removal,removal,False,0,0,True,FLIP
prev_ex_447,7,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_450,1,removal,removal,False,0,0,True,FLIP
prev_ex_450,2,removal,removal,False,0,0,True,FLIP
prev_ex_450,3,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_450,4,removal,removal,False,0,0,True,FLIP
prev_ex_450,5,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_450,6,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_450,7,removal,add_only,True,8,8,False,INVARIANT
prev_ex_451,1,removal,removal,False,0,0,True,FLIP
prev_ex_451,2,removal,removal,False,0,0,True,FLIP
prev_ex_451,3,removal,removal,False,0,0,True,FLIP
prev_ex_451,4,removal,removal,False,0,0,True,FLIP
prev_ex_451,5,removal,removal,False,0,0,True,FLIP
prev_ex_451,6,removal,add_only,True,2,0,False,INVARIANT
prev_ex_451,7,removal,removal,False,0,0,True,FLIP
prev_ex_457,1,removal,removal,False,0,0,True,FLIP
prev_ex_457,2,removal,removal,False,0,0,True,FLIP
prev_ex_457,3,removal,add_only,True,1,0,False,INVARIANT
prev_ex_457,4,removal,removal,False,0,0,True,FLIP
prev_ex_457,5,removal,removal,False,0,0,False,INVARIANT
prev_ex_457,6,removal,removal,False,0,0,True,FLIP
prev_ex_457,7,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_466,1,add_only,add_only,False,0,0,True,FLIP
prev_ex_466,2,removal,removal,False,0,0,True,FLIP
prev_ex_466,3,removal,removal,False,0,0,True,FLIP
prev_ex_466,4,removal,removal,False,0,0,True,FLIP
prev_ex_466,5,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_466,6,removal,removal,False,0,0,False,INVARIANT
prev_ex_466,7,removal,removal,False,0,0,False,INVARIANT
prev_ex_467,1,removal,removal,False,0,0,False,INVARIANT
prev_ex_467,2,add_only,add_only,False,0,0,True,FLIP
prev_ex_467,3,removal,removal,False,0,0,True,FLIP
prev_ex_467,4,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_467,5,removal,removal,False,0,0,True,FLIP
prev_ex_467,6,removal,removal,False,0,0,True,FLIP
prev_ex_467,7,removal,removal,False,0,0,True,FLIP
prev_ex_484,1,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_484,2,removal,removal,True,2,0,False,INVARIANT
prev_ex_484,3,removal,removal,False,0,0,True,FLIP
prev_ex_484,4,removal,removal,False,0,0,True,FLIP
prev_ex_484,5,removal,removal,False,0,0,True,FLIP
prev_ex_484,6,removal,removal,False,0,0,False,INVARIANT
prev_ex_484,7,removal,removal,False,0,0,True,FLIP
prev_ex_494,1,removal,removal,False,0,0,True,FLIP
prev_ex_494,2,removal,removal,False,0,0,False,INVARIANT
prev_ex_494,3,removal,removal,False,0,0,False,INVARIANT
prev_ex_494,4,removal,removal,False,0,0,True,FLIP
prev_ex_494,5,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_494,6,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_494,7,removal,removal,False,0,0,True,FLIP
prev_ex_498,1,removal,removal,True,1,1,False,INVARIANT
prev_ex_498,2,removal,removal,False,0,0,True,FLIP
prev_ex_498,3,removal,removal,False,0,0,False,INVARIANT
prev_ex_498,4,removal,removal,False,0,0,True,FLIP
prev_ex_498,5,removal,removal,True,2,2,True,FLIP
prev_ex_498,6,removal,add_only,True,4,0,False,INVARIANT
prev_ex_498,7,removal,add_only,True,5,0,False,INVARIANT
prev_ex_50,1,removal,removal,True,1,0,True,FLIP
prev_ex_50,2,removal,removal,False,0,0,True,FLIP
prev_ex_50,3,removal,removal,False,0,0,True,FLIP
prev_ex_50,4,removal,removal,False,0,0,True,FLIP
prev_ex_50,5,removal,removal,False,0,0,True,FLIP
prev_ex_50,6,removal,removal,False,0,0,True,FLIP
prev_ex_50,7,removal,removal,False,0,0,True,FLIP
prev_ex_57,1,removal,add_only,True,2,2,False,INVARIANT
prev_ex_57,2,removal,removal,False,0,0,True,FLIP
prev_ex_57,3,removal,add_only,True,7,7,False,INVARIANT
prev_ex_57,4,removal,removal,False,0,0,True,FLIP
prev_ex_57,5,removal,removal,False,0,0,True,FLIP
prev_ex_57,6,add_only,add_only,True,0,0,False,INVARIANT
prev_ex_57,7,removal,removal,False,0,0,False,INVARIANT
prev_ex_76,1,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_76,2,removal,removal,False,0,0,True,FLIP
prev_ex_76,3,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_76,4,removal,removal,False,0,0,True,FLIP
prev_ex_76,5,removal,removal,False,0,0,True,FLIP
prev_ex_76,6,removal,removal,False,0,0,False,INVARIANT
prev_ex_76,7,removal,removal,False,0,0,True,FLIP
prev_ex_77,1,removal,removal,False,0,0,True,FLIP
prev_ex_77,2,removal,removal,False,0,0,False,INVARIANT
prev_ex_77,3,removal,removal,False,0,0,True,FLIP
prev_ex_77,4,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_77,5,removal,removal,False,0,0,True,FLIP
prev_ex_77,6,removal,removal,False,0,0,True,FLIP
prev_ex_77,7,removal,removal,True,1,1,True,FLIP
prev_ex_82,1,removal,removal,True,1,0,True,FLIP
prev_ex_82,2,removal,removal,False,0,0,True,FLIP
prev_ex_82,3,removal,removal,False,0,0,True,FLIP
prev_ex_82,4,removal,removal,False,0,0,True,FLIP
prev_ex_82,5,removal,removal,False,0,0,True,FLIP
prev_ex_82,6,removal,removal,False,0,0,True,FLIP
prev_ex_82,7,removal,removal,True,1,1,True,FLIP
prev_ex_84,1,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_84,2,removal,add_only,True,2,2,False,INVARIANT
prev_ex_84,3,removal,removal,False,0,0,True,FLIP
prev_ex_84,4,removal,add_only,True,2,0,False,INVARIANT
prev_ex_84,5,removal,add_only,True,2,0,False,INVARIANT
prev_ex_84,6,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_84,7,removal,removal,False,0,0,True,FLIP
prev_ex_85,1,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_85,2,removal,removal,False,0,0,True,FLIP
prev_ex_85,3,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_85,4,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_85,5,removal,removal,False,0,0,True,FLIP
prev_ex_85,6,removal,add_only,True,1,0,True,FLIP
prev_ex_85,7,removal,removal,False,0,0,True,FLIP
prev_ex_88,1,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_88,2,removal,removal,False,0,0,True,FLIP
prev_ex_88,3,removal,removal,False,0,0,False,INVARIANT
prev_ex_88,4,removal,removal,False,0,0,False,INVARIANT
prev_ex_88,5,removal,removal,True,26,0,True,FLIP
prev_ex_88,6,removal,removal,False,0,0,False,INVARIANT
prev_ex_88,7,removal,removal,True,1,0,False,INVARIANT
prev_ex_9,1,removal,removal,False,0,0,True,FLIP
prev_ex_9,2,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_9,3,removal,removal,False,0,0,True,FLIP
prev_ex_9,4,removal,removal,False,0,0,True,FLIP
prev_ex_9,5,removal,removal,False,0,0,False,INVARIANT
prev_ex_9,6,removal,removal,True,1,0,True,FLIP
prev_ex_9,7,removal,add_only,True,1,0,True,FLIP
prev_ex_99,1,removal,removal,False,0,0,True,FLIP
prev_ex_99,2,removal,removal,False,0,0,False,INVARIANT
prev_ex_99,3,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_99,4,removal,removal,False,0,0,True,FLIP
prev_ex_99,5,removal,removal,False,0,0,True,FLIP
prev_ex_99,6,removal,removal,True,2,2,True,FLIP
prev_ex_99,7,removal,removal,False,0,0,True,FLIP
