example_id,original_answer,num_context_statements,num_reasoning_steps,conclusion,num_unique_predicates,edit_id,edit_number,modification_type,edit_answer,removed_facts,removed_rules,added_facts,added_rules,qwen3-235b-a22b-2507_verified,gemini-2.5-flash_verified,gpt-5-mini_verified
267,True,14,7,Jaxxon has a wild spirit.,14,5,6,INVARIANT,True,0,2,1,2,True,True,True
267,True,14,7,Jaxxon has a wild spirit.,14,6,7,INVARIANT,True,0,0,5,2,True,True,True
268,False,13,8,Avianna hinders society.,14,0,1,INVARIANT,False,0,0,2,3,True,True,True
268,False,13,8,Avianna hinders society.,14,1,2,FLIP,True,1,0,2,1,True,True,True
268,False,13,8,Avianna hinders society.,14,2,3,FLIP,False,1,0,1,0,True,True,True
268,False,13,8,Avianna hinders society.,14,3,4,INVARIANT,False,1,0,1,0,True,True,True
268,False,13,8,Avianna hinders society.,14,4,5,FLIP,True,2,0,1,0,True,True,True
268,False,13,8,Avianna hinders society.,14,5,6,FLIP,False,2,0,0,2,True,True,True
268,False,13,8,Avianna hinders society.,14,6,7,FLIP,True,0,1,0,1,True,False,True
269,True,11,6,Ayaan does not neglect his cultural heritage.,11,0,1,FLIP,False,1,0,2,0,True,True,True
269,True,11,6,Ayaan does not neglect his cultural heritage.,11,1,2,FLIP,True,1,0,1,0,True,True,True
269,True,11,6,Ayaan does not neglect his cultural heritage.,11,2,3,INVARIANT,True,0,1,3,1,True,True,True
269,True,11,6,Ayaan does not neglect his cultural heritage.,11,3,4,FLIP,False,2,0,2,0,True,True,True
269,True,11,6,Ayaan does not neglect his cultural heritage.,11,4,5,INVARIANT,False,0,0,2,1,True,True,True
269,True,11,6,Ayaan does not neglect his cultural heritage.,11,5,6,INVARIANT,False,0,0,0,1,True,True,True
269,True,11,6,Ayaan does not neglect his cultural heritage.,11,6,7,FLIP,True,2,0,1,0,True,True,True
270,False,9,6,Simone does not regain her creative flow.,9,0,1,FLIP,True,1,0,1,3,True,True,True
270,False,9,6,Simone does not regain her creative flow.,9,1,2,FLIP,False,0,1,1,0,True,True,True
270,False,9,6,Simone does not regain her creative flow.,9,2,3,INVARIANT,False,1,0,0,2,True,True,True
270,False,9,6,Simone does not regain her creative flow.,9,3,4,FLIP,True,1,0,1,0,True,True,True
270,False,9,6,Simone does not regain her creative flow.,9,4,5,FLIP,False,1,0,1,0,False,True,True
270,False,9,6,Simone does not regain her creative flow.,9,5,6,FLIP,True,1,0,1,0,True,True,True
270,False,9,6,Simone does not regain her creative flow.,9,6,7,FLIP,False,1,0,1,0,False,True,True
271,False,18,10,"Amaia is either inspired by history or uninterested in history, but not both.",18,0,1,INVARIANT,False,0,0,2,2,True,True,True
271,False,18,10,"Amaia is either inspired by history or uninterested in history, but not both.",18,1,2,INVARIANT,False,1,1,0,2,True,True,True
271,False,18,10,"Amaia is either inspired by history or uninterested in history, but not both.",18,2,3,FLIP,True,0,1,0,1,False,True,True
271,False,18,10,"Amaia is either inspired by history or uninterested in history, but not both.",18,3,4,INVARIANT,True,0,0,1,1,True,True,True
271,False,18,10,"Amaia is either inspired by history or uninterested in history, but not both.",18,4,5,FLIP,False,0,2,0,1,True,True,True
271,False,18,10,"Amaia is either inspired by history or uninterested in history, but not both.",18,5,6,INVARIANT,False,0,1,2,0,True,True,True
271,False,18,10,"Amaia is either inspired by history or uninterested in history, but not both.",18,6,7,FLIP,True,0,1,0,1,True,True,True
272,False,11,7,Dr. Ezrah is dedicated.,11,0,1,FLIP,True,2,0,2,1,True,True,True
272,False,11,7,Dr. Ezrah is dedicated.,11,1,2,FLIP,False,0,1,0,1,False,True,True
272,False,11,7,Dr. Ezrah is dedicated.,11,2,3,INVARIANT,False,0,0,2,3,True,True,True
272,False,11,7,Dr. Ezrah is dedicated.,11,3,4,FLIP,True,0,1,0,1,True,True,True
272,False,11,7,Dr. Ezrah is dedicated.,11,4,5,INVARIANT,True,0,0,1,2,True,True,True
272,False,11,7,Dr. Ezrah is dedicated.,11,5,6,INVARIANT,True,0,0,1,1,True,True,True
272,False,11,7,Dr. Ezrah is dedicated.,11,6,7,INVARIANT,True,0,0,2,1,True,True,True
273,True,13,7,Adriel is not dedicated to conservation.,13,0,1,FLIP,False,1,2,2,2,True,True,True
273,True,13,7,Adriel is not dedicated to conservation.,13,1,2,INVARIANT,False,0,0,1,1,True,True,True
273,True,13,7,Adriel is not dedicated to conservation.,13,2,3,FLIP,True,2,0,1,1,True,True,True
273,True,13,7,Adriel is not dedicated to conservation.,13,3,4,FLIP,False,1,0,1,0,True,True,True
273,True,13,7,Adriel is not dedicated to conservation.,13,4,5,FLIP,True,0,2,0,1,True,True,True
273,True,13,7,Adriel is not dedicated to conservation.,13,5,6,INVARIANT,True,0,0,2,2,True,True,True
273,True,13,7,Adriel is not dedicated to conservation.,13,6,7,INVARIANT,True,0,0,0,3,True,True,True
274,True,12,7,"If Chloe is either open-minded or tolerant (but not both), then she is unifying.",12,0,1,INVARIANT,True,0,0,1,0,True,True,True
274,True,12,7,"If Chloe is either open-minded or tolerant (but not both), then she is unifying.",12,1,2,FLIP,False,1,1,0,1,True,True,True
274,True,12,7,"If Chloe is either open-minded or tolerant (but not both), then she is unifying.",12,2,3,INVARIANT,False,0,0,2,0,True,True,True
274,True,12,7,"If Chloe is either open-minded or tolerant (but not both), then she is unifying.",12,3,4,FLIP,True,1,0,0,1,True,True,True
274,True,12,7,"If Chloe is either open-minded or tolerant (but not both), then she is unifying.",12,4,5,INVARIANT,True,0,0,2,1,True,True,True
274,True,12,7,"If Chloe is either open-minded or tolerant (but not both), then she is unifying.",12,5,6,FLIP,False,1,1,0,1,True,True,True
274,True,12,7,"If Chloe is either open-minded or tolerant (but not both), then she is unifying.",12,6,7,FLIP,True,0,1,0,1,False,True,True
275,True,13,7,Ezekiel studies ground beetles.,13,0,1,FLIP,False,0,3,0,2,True,True,True
275,True,13,7,Ezekiel studies ground beetles.,13,1,2,INVARIANT,False,0,0,1,1,False,True,True
275,True,13,7,Ezekiel studies ground beetles.,13,2,3,FLIP,True,1,1,2,0,True,True,True
275,True,13,7,Ezekiel studies ground beetles.,13,3,4,INVARIANT,True,0,1,2,2,True,True,True
275,True,13,7,Ezekiel studies ground beetles.,13,4,5,INVARIANT,True,0,1,1,1,True,True,True
275,True,13,7,Ezekiel studies ground beetles.,13,5,6,FLIP,False,2,1,1,0,True,True,True
275,True,13,7,Ezekiel studies ground beetles.,13,6,7,FLIP,True,0,1,0,1,True,True,True
276,False,15,8,Jennifer does not contribute to scientific knowledge.,15,0,1,FLIP,True,1,0,1,1,True,True,True
276,False,15,8,Jennifer does not contribute to scientific knowledge.,15,1,2,INVARIANT,True,0,0,3,0,True,True,True
276,False,15,8,Jennifer does not contribute to scientific knowledge.,15,2,3,INVARIANT,True,0,1,0,4,False,True,True
276,False,15,8,Jennifer does not contribute to scientific knowledge.,15,3,4,INVARIANT,True,0,0,0,1,True,True,True
276,False,15,8,Jennifer does not contribute to scientific knowledge.,15,4,5,FLIP,False,1,0,0,1,True,True,True
276,False,15,8,Jennifer does not contribute to scientific knowledge.,15,5,6,FLIP,True,0,1,0,1,True,True,True
276,False,15,8,Jennifer does not contribute to scientific knowledge.,15,6,7,INVARIANT,True,0,1,0,2,False,True,True
277,False,13,9,"If Giggles faced exploitation, then she either fought against abuse or demanded respect (or both).",13,0,1,FLIP,True,1,0,1,0,True,True,True
277,False,13,9,"If Giggles faced exploitation, then she either fought against abuse or demanded respect (or both).",13,1,2,INVARIANT,True,0,1,6,0,True,True,True
277,False,13,9,"If Giggles faced exploitation, then she either fought against abuse or demanded respect (or both).",13,2,3,FLIP,False,2,0,0,1,False,True,True
277,False,13,9,"If Giggles faced exploitation, then she either fought against abuse or demanded respect (or both).",13,3,4,INVARIANT,False,0,0,3,1,True,True,True
277,False,13,9,"If Giggles faced exploitation, then she either fought against abuse or demanded respect (or both).",13,4,5,INVARIANT,False,0,0,1,1,False,True,True
277,False,13,9,"If Giggles faced exploitation, then she either fought against abuse or demanded respect (or both).",13,5,6,FLIP,True,3,2,1,0,False,True,True
277,False,13,9,"If Giggles faced exploitation, then she either fought against abuse or demanded respect (or both).",13,6,7,FLIP,False,1,0,1,0,False,True,True
278,True,18,9,Caden does not compromise quality.,18,0,1,FLIP,False,0,1,1,1,True,True,True
278,True,18,9,Caden does not compromise quality.,18,1,2,FLIP,True,0,2,1,0,False,True,True
278,True,18,9,Caden does not compromise quality.,18,2,3,FLIP,False,0,1,0,1,True,True,True
278,True,18,9,Caden does not compromise quality.,18,3,4,FLIP,True,1,0,0,1,True,True,True
278,True,18,9,Caden does not compromise quality.,18,4,5,FLIP,False,0,1,0,1,True,True,True
278,True,18,9,Caden does not compromise quality.,18,5,6,FLIP,True,1,0,1,0,False,True,True
278,True,18,9,Caden does not compromise quality.,18,6,7,FLIP,False,0,1,1,0,True,True,True
279,True,12,7,Faith preserves cultural heritage.,12,0,1,FLIP,False,0,1,0,2,True,True,True
279,True,12,7,Faith preserves cultural heritage.,12,1,2,INVARIANT,False,0,2,0,5,False,True,True
279,True,12,7,Faith preserves cultural heritage.,12,2,3,FLIP,True,1,0,1,0,True,True,True
279,True,12,7,Faith preserves cultural heritage.,12,3,4,INVARIANT,True,0,0,2,4,True,True,True
279,True,12,7,Faith preserves cultural heritage.,12,4,5,INVARIANT,True,0,0,1,2,True,True,True
279,True,12,7,Faith preserves cultural heritage.,12,5,6,FLIP,False,0,1,0,1,True,True,True
279,True,12,7,Faith preserves cultural heritage.,12,6,7,INVARIANT,False,0,0,0,7,True,True,True
280,False,11,7,Messiah does not leave a lasting legacy.,12,0,1,INVARIANT,False,0,0,1,1,True,True,True
280,False,11,7,Messiah does not leave a lasting legacy.,12,1,2,FLIP,True,0,1,1,1,True,True,True
280,False,11,7,Messiah does not leave a lasting legacy.,12,2,3,INVARIANT,True,0,0,4,1,True,True,True
280,False,11,7,Messiah does not leave a lasting legacy.,12,3,4,INVARIANT,True,0,0,1,1,True,True,True
280,False,11,7,Messiah does not leave a lasting legacy.,12,4,5,FLIP,False,1,0,1,0,True,True,True
280,False,11,7,Messiah does not leave a lasting legacy.,12,5,6,FLIP,True,1,0,1,0,True,True,True
280,False,11,7,Messiah does not leave a lasting legacy.,12,6,7,INVARIANT,True,0,0,3,0,True,True,True
281,True,13,7,Briggs does not implement innovations.,13,0,1,INVARIANT,True,0,0,1,1,True,True,True
281,True,13,7,Briggs does not implement innovations.,13,1,2,INVARIANT,True,0,1,1,1,True,True,True
281,True,13,7,Briggs does not implement innovations.,13,2,3,FLIP,False,0,1,0,1,True,True,True
281,True,13,7,Briggs does not implement innovations.,13,3,4,FLIP,True,0,1,0,1,True,True,True
281,True,13,7,Briggs does not implement innovations.,13,4,5,INVARIANT,True,0,0,2,1,True,True,True
281,True,13,7,Briggs does not implement innovations.,13,5,6,INVARIANT,True,0,0,2,0,False,True,True
281,True,13,7,Briggs does not implement innovations.,13,6,7,INVARIANT,True,0,0,2,2,True,True,True
282,False,15,9,"If Cannon dedicates himself to environmental sustainability, then he makes a positive impact on the ecosystem.",15,0,1,FLIP,True,1,0,0,1,False,True,True
282,False,15,9,"If Cannon dedicates himself to environmental sustainability, then he makes a positive impact on the ecosystem.",15,1,2,FLIP,False,0,1,1,0,True,True,True
282,False,15,9,"If Cannon dedicates himself to environmental sustainability, then he makes a positive impact on the ecosystem.",15,2,3,INVARIANT,False,0,0,0,1,False,True,True
282,False,15,9,"If Cannon dedicates himself to environmental sustainability, then he makes a positive impact on the ecosystem.",15,3,4,FLIP,True,1,0,2,0,False,True,True
282,False,15,9,"If Cannon dedicates himself to environmental sustainability, then he makes a positive impact on the ecosystem.",15,4,5,INVARIANT,True,0,0,2,0,False,True,True
282,False,15,9,"If Cannon dedicates himself to environmental sustainability, then he makes a positive impact on the ecosystem.",15,5,6,FLIP,False,0,1,0,1,True,True,True
282,False,15,9,"If Cannon dedicates himself to environmental sustainability, then he makes a positive impact on the ecosystem.",15,6,7,FLIP,True,1,0,0,2,True,True,True
283,False,16,8,"Flynn is gentle, or he is physically strong and protective.",16,0,1,FLIP,True,1,1,1,1,False,True,True
283,False,16,8,"Flynn is gentle, or he is physically strong and protective.",16,1,2,FLIP,False,1,0,1,1,False,True,True
283,False,16,8,"Flynn is gentle, or he is physically strong and protective.",16,2,3,FLIP,True,1,1,1,1,True,True,True
283,False,16,8,"Flynn is gentle, or he is physically strong and protective.",16,3,4,FLIP,False,1,1,1,1,True,True,True
283,False,16,8,"Flynn is gentle, or he is physically strong and protective.",16,4,5,FLIP,True,0,1,0,1,True,True,True
283,False,16,8,"Flynn is gentle, or he is physically strong and protective.",16,5,6,INVARIANT,True,0,0,4,0,False,True,True
283,False,16,8,"Flynn is gentle, or he is physically strong and protective.",16,6,7,FLIP,False,0,1,0,0,True,True,True
284,False,10,6,Dulce cannot overcome obstacles.,10,0,1,FLIP,True,0,1,1,1,True,True,True
284,False,10,6,Dulce cannot overcome obstacles.,10,1,2,FLIP,False,0,1,0,1,True,True,True
284,False,10,6,Dulce cannot overcome obstacles.,10,2,3,FLIP,True,0,1,0,1,True,True,True
284,False,10,6,Dulce cannot overcome obstacles.,10,3,4,INVARIANT,True,0,0,3,4,False,True,True
284,False,10,6,Dulce cannot overcome obstacles.,10,4,5,INVARIANT,True,0,0,1,1,True,True,True
284,False,10,6,Dulce cannot overcome obstacles.,10,5,6,FLIP,False,2,1,1,0,True,True,True
284,False,10,6,Dulce cannot overcome obstacles.,10,6,7,INVARIANT,False,0,0,1,1,True,True,True
285,True,13,7,Lover does not have a heart condition.,13,0,1,FLIP,False,0,1,0,1,True,True,True
285,True,13,7,Lover does not have a heart condition.,13,1,2,INVARIANT,False,0,3,6,6,True,True,True
285,True,13,7,Lover does not have a heart condition.,13,2,3,FLIP,True,0,1,0,1,True,True,True
285,True,13,7,Lover does not have a heart condition.,13,3,4,FLIP,False,0,1,0,1,False,True,True
285,True,13,7,Lover does not have a heart condition.,13,4,5,FLIP,True,0,1,0,1,True,True,True
285,True,13,7,Lover does not have a heart condition.,13,5,6,FLIP,False,1,0,0,1,True,True,True
285,True,13,7,Lover does not have a heart condition.,13,6,7,FLIP,True,0,1,0,1,True,True,True
286,True,14,8,Pooh does not love honey.,14,0,1,INVARIANT,True,0,1,1,0,True,True,True
286,True,14,8,Pooh does not love honey.,14,1,2,FLIP,False,0,2,0,1,True,True,True
286,True,14,8,Pooh does not love honey.,14,2,3,FLIP,True,1,0,1,1,False,True,True
286,True,14,8,Pooh does not love honey.,14,3,4,INVARIANT,True,0,1,0,1,True,True,True
286,True,14,8,Pooh does not love honey.,14,4,5,INVARIANT,True,0,0,0,2,True,True,True
286,True,14,8,Pooh does not love honey.,14,5,6,INVARIANT,True,0,0,6,0,True,True,True
286,True,14,8,Pooh does not love honey.,14,6,7,FLIP,False,0,1,1,0,False,True,True
287,False,14,7,Novah does not become an acclaimed chef.,14,0,1,FLIP,True,0,1,0,1,True,True,True
287,False,14,7,Novah does not become an acclaimed chef.,14,1,2,FLIP,False,0,1,0,1,False,True,True
287,False,14,7,Novah does not become an acclaimed chef.,14,2,3,INVARIANT,False,0,2,1,4,True,True,True
287,False,14,7,Novah does not become an acclaimed chef.,14,3,4,INVARIANT,False,0,0,1,3,True,True,True
287,False,14,7,Novah does not become an acclaimed chef.,14,4,5,FLIP,True,1,2,0,1,True,True,True
287,False,14,7,Novah does not become an acclaimed chef.,14,5,6,FLIP,False,0,1,0,1,True,True,True
287,False,14,7,Novah does not become an acclaimed chef.,14,6,7,FLIP,True,0,1,0,1,True,True,True
288,False,15,8,Julie prioritizes happiness.,16,0,1,FLIP,True,1,0,0,2,True,True,True
288,False,15,8,Julie prioritizes happiness.,16,1,2,FLIP,False,0,1,0,1,True,True,True
288,False,15,8,Julie prioritizes happiness.,16,2,3,INVARIANT,False,0,2,1,2,True,True,True
288,False,15,8,Julie prioritizes happiness.,16,3,4,INVARIANT,False,0,0,3,2,True,True,True
288,False,15,8,Julie prioritizes happiness.,16,4,5,FLIP,True,0,2,0,1,True,True,True
288,False,15,8,Julie prioritizes happiness.,16,5,6,INVARIANT,True,0,0,2,1,True,True,True
288,False,15,8,Julie prioritizes happiness.,16,6,7,INVARIANT,True,0,1,1,3,True,True,True
289,False,13,8,Ambrose cannot communicate with sea creatures.,13,0,1,INVARIANT,False,0,2,3,3,True,True,True
289,False,13,8,Ambrose cannot communicate with sea creatures.,13,1,2,FLIP,True,0,1,0,1,True,True,True
289,False,13,8,Ambrose cannot communicate with sea creatures.,13,2,3,FLIP,False,0,1,0,1,True,True,True
289,False,13,8,Ambrose cannot communicate with sea creatures.,13,3,4,FLIP,True,0,1,0,1,True,True,True
289,False,13,8,Ambrose cannot communicate with sea creatures.,13,4,5,INVARIANT,True,0,0,0,2,True,True,True
289,False,13,8,Ambrose cannot communicate with sea creatures.,13,5,6,INVARIANT,True,0,0,0,2,False,True,True
289,False,13,8,Ambrose cannot communicate with sea creatures.,13,6,7,INVARIANT,True,0,0,1,1,True,True,True
290,False,14,7,Adonis is beautiful.,14,0,1,FLIP,True,1,0,0,1,True,True,True
290,False,14,7,Adonis is beautiful.,14,1,2,FLIP,False,0,1,0,1,True,True,True
290,False,14,7,Adonis is beautiful.,14,2,3,INVARIANT,False,0,1,1,1,True,True,False
290,False,14,7,Adonis is beautiful.,14,3,4,INVARIANT,False,0,2,2,3,True,True,True
290,False,14,7,Adonis is beautiful.,14,4,5,INVARIANT,False,0,0,1,1,True,True,True
290,False,14,7,Adonis is beautiful.,14,5,6,INVARIANT,False,0,0,0,2,True,True,True
290,False,14,7,Adonis is beautiful.,14,6,7,INVARIANT,False,0,0,1,4,True,True,True
291,True,9,6,Dilan is creative.,10,0,1,INVARIANT,True,0,3,0,1,True,True,True
291,True,9,6,Dilan is creative.,10,1,2,INVARIANT,True,0,0,0,2,True,True,True
291,True,9,6,Dilan is creative.,10,2,3,FLIP,False,0,1,0,0,True,True,True
291,True,9,6,Dilan is creative.,10,3,4,FLIP,True,0,1,0,1,True,True,True
291,True,9,6,Dilan is creative.,10,4,5,FLIP,False,0,1,0,1,True,True,True
291,True,9,6,Dilan is creative.,10,5,6,FLIP,True,0,1,0,1,True,True,True
